"ID","TRAIN_COST_SCALED","TRAIN_TT_SCALED","SM_COST_SCALED","SM_TT_SCALED","CAR_CO_SCALED","CAR_TT_SCALED","CHOICE"
848,2.21,2.32,2.93,0.95,0.64,1.95,2
848,1.84,1.76,2.54,0.87,0.64,1.2,3
848,1.66,2.32,1.89,0.87,1.04,1.5,2
848,1.66,1.95,2.37,0.81,0.64,1.5,3
848,2.21,1.76,2.93,0.95,0.8,1.2,3
848,1.66,1.76,1.98,0.95,0.8,1.5,3
848,1.84,2.32,2.18,0.81,0.8,1.2,3
849,1.42,1.38,1.55,0.66,0.44,0.9,3
849,1.42,1.38,1.81,0.62,0.71,1.17,2
849,1.28,1.38,1.69,0.59,0.55,1.17,2
849,1.28,1.06,1.69,0.59,0.71,0.72,3
849,1.42,1.17,1.62,0.59,0.44,1.17,2
849,1.28,1.17,1.47,0.62,0.55,0.72,3
849,1.7,1.17,1.76,0.59,0.44,0.72,3
849,1.7,1.38,1.84,0.62,0.71,0.72,3
849,1.42,1.17,1.81,0.62,0.55,0.9,3
850,2.03,2.31,2.37,1.08,0.9,1.4,3
850,1.52,1.8,1.89,1.14,0.72,1.82,3
850,1.52,2.31,1.98,1.22,0.72,1.12,3
850,1.52,1.97,1.98,1.22,1.17,1.82,3
850,1.69,1.97,2.1,1.22,1.17,1.12,3
850,1.69,1.8,2.1,1.22,0.9,1.82,3
850,2.03,1.8,2.45,1.14,0.72,1.4,3
850,1.69,1.8,2.18,1.08,1.17,1.4,3
850,2.03,1.97,2.81,1.22,1.17,1.4,3
851,1.3,1.4,1.47,0.67,0.52,1,2
851,1.3,1.4,1.76,0.63,0.84,1.3,2
851,1.17,1.4,1.62,0.6,0.65,1.3,2
851,1.17,1.07,1.62,0.6,0.84,0.8,3
851,1.3,1.18,1.53,0.6,0.52,1.3,2
851,1.17,1.18,1.36,0.63,0.65,0.8,3
851,1.56,1.18,1.67,0.6,0.52,0.8,3
851,1.56,1.4,1.76,0.63,0.84,0.8,3
851,1.3,1.18,1.76,0.63,0.65,1,3
852,1.19,1.06,1.42,0.41,0.44,0.8,3
852,1.19,1.06,1.67,0.37,0.71,1.04,2
852,1.07,1.06,1.55,0.34,0.55,1.04,2
852,1.07,0.85,1.55,0.34,0.71,0.64,3
852,1.19,0.92,1.47,0.34,0.44,1.04,2
852,1.07,0.92,1.3,0.37,0.55,0.64,3
852,1.43,0.92,1.55,0.34,0.44,0.64,3
852,1.43,1.06,1.67,0.37,0.71,0.64,3
852,1.19,0.92,1.67,0.37,0.55,0.8,3
853,1.43,0.92,1.67,0.37,0.65,1.17,3
853,1.43,0.85,1.55,0.34,0.84,1.17,2
853,1.43,1.06,1.89,0.41,0.52,1.17,3
853,1.19,0.85,1.67,0.37,0.52,0.72,3
853,1.07,1.06,1.3,0.37,0.84,0.9,2
853,1.07,0.92,1.55,0.34,0.52,0.9,3
853,1.43,0.85,1.89,0.41,0.65,0.72,3
853,1.07,0.85,1.36,0.41,0.65,0.9,3
853,1.19,1.06,1.47,0.34,0.65,0.72,3
854,1.76,1.78,1.84,0.69,0.85,1.3,3
854,1.32,1.36,1.53,0.74,0.68,1.69,2
854,1.32,1.78,1.62,0.8,0.68,1.04,3
854,1.32,1.5,1.62,0.8,1.1,1.69,2
854,1.47,1.5,1.67,0.8,1.1,1.04,3
854,1.47,1.36,1.67,0.8,0.85,1.69,2
854,1.76,1.36,1.94,0.74,0.68,1.3,3
854,1.47,1.36,1.69,0.69,1.1,1.3,2
854,1.76,1.5,2.25,0.8,1.1,1.3,3
855,1.84,1.61,1.84,0.78,0.75,1.2,3
855,1.38,1.23,1.53,0.81,0.6,1.56,2
855,1.38,1.61,1.62,0.85,0.6,0.96,3
855,1.38,1.36,1.62,0.85,0.97,1.56,2
855,1.53,1.36,1.67,0.85,0.97,0.96,2
855,1.53,1.23,1.67,0.85,0.75,1.56,1
855,1.84,1.23,1.94,0.81,0.6,1.2,3
855,1.53,1.23,1.69,0.78,0.97,1.2,2
855,1.84,1.36,2.18,0.85,0.97,1.2,3
856,2.11,2.34,2.25,0.84,1.15,1.6,2
856,1.58,1.88,1.84,0.9,0.92,2.08,2
856,1.58,2.34,1.94,0.98,0.92,1.28,3
856,1.58,2.03,1.94,0.98,1.49,2.08,2
856,1.76,2.03,1.98,0.98,1.49,1.28,2
856,1.76,1.88,1.98,0.98,1.15,2.08,2
856,2.11,1.88,2.37,0.9,0.92,1.6,2
856,1.76,1.88,2.1,0.84,1.49,1.6,2
856,2.11,2.03,2.74,0.98,1.49,1.6,2
857,2.94,3.36,3.3,0.84,1.85,3.2,2
857,2.2,2.57,2.66,0.95,1.48,4.16,2
857,2.2,3.36,2.74,1.09,1.48,2.56,2
857,2.2,2.83,2.74,1.09,2.4,4.16,2
857,2.45,2.83,2.81,1.09,2.4,2.56,2
857,2.45,2.57,2.81,1.09,1.85,4.16,2
857,2.94,2.57,3.49,0.95,1.48,3.2,2
857,2.45,2.57,3.01,0.84,2.4,3.2,2
857,2.94,2.83,4.14,1.09,2.4,3.2,2
858,1.36,1.89,1.47,1.14,0.6,1.2,3
858,1.36,1.89,1.67,1.1,0.97,1.56,3
858,1.22,1.89,1.55,1.07,0.75,1.56,2
858,1.22,1.53,1.55,1.07,0.97,0.96,3
858,1.36,1.65,1.53,1.07,0.6,1.56,2
858,1.22,1.65,1.36,1.1,0.75,0.96,3
858,1.63,1.65,1.67,1.07,0.6,0.96,3
858,1.63,1.89,1.69,1.1,0.97,0.96,3
858,1.36,1.65,1.67,1.1,0.75,1.2,3
859,1.56,1.23,1.67,0.52,0.55,0.9,3
859,1.17,0.95,1.36,0.55,0.44,1.17,3
859,1.17,1.23,1.42,0.59,0.44,0.72,3
859,1.17,1.04,1.42,0.59,0.71,1.17,3
859,1.3,1.04,1.47,0.59,0.71,0.72,3
859,1.3,0.95,1.47,0.59,0.55,1.17,3
859,1.56,0.95,1.76,0.55,0.44,0.9,3
859,1.3,0.95,1.55,0.52,0.71,0.9,3
859,1.56,1.04,1.98,0.59,0.71,0.9,3
860,1.63,1.02,1.76,0.47,0.6,1.17,2
860,1.63,0.92,1.67,0.44,0.78,1.17,2
860,1.63,1.22,1.98,0.51,0.48,1.17,3
860,1.36,0.92,1.76,0.47,0.48,0.72,3
860,1.22,1.22,1.42,0.47,0.78,0.9,2
860,1.22,1.02,1.67,0.44,0.48,0.9,2
860,1.63,0.92,1.98,0.51,0.6,0.72,3
860,1.22,0.92,1.47,0.51,0.6,0.9,2
860,1.36,1.22,1.55,0.44,0.6,0.72,2
861,1.63,1.12,1.76,0.57,0.55,1.04,3
861,1.63,1.01,1.67,0.54,0.71,1.04,2
861,1.63,1.34,1.98,0.61,0.44,1.04,3
861,1.36,1.01,1.76,0.57,0.44,0.64,3
861,1.22,1.34,1.42,0.57,0.71,0.8,2
861,1.22,1.12,1.67,0.54,0.44,0.8,3
861,1.63,1.01,1.98,0.61,0.55,0.64,3
861,1.22,1.01,1.47,0.61,0.55,0.8,3
861,1.36,1.34,1.55,0.54,0.55,0.64,3
862,1.84,2.98,2.1,1.48,1.08,1.8,3
862,1.84,2.98,2.54,1.4,1.75,2.34,2
862,1.66,2.98,2.37,1.34,1.35,2.34,2
862,1.66,2.23,2.37,1.34,1.75,1.44,3
862,1.84,2.48,2.18,1.34,1.08,2.34,2
862,1.66,2.48,1.94,1.4,1.35,1.44,3
862,2.21,2.48,2.37,1.34,1.08,1.44,3
862,2.21,2.98,2.54,1.4,1.75,1.44,3
862,1.84,2.48,2.54,1.4,1.35,1.8,2
863,1.84,1.45,1.94,0.93,0.75,1.82,2
863,1.84,1.31,1.84,0.9,0.97,1.82,2
863,1.84,1.72,2.18,0.97,0.6,1.82,2
863,1.53,1.31,1.89,0.93,0.6,1.12,3
863,1.38,1.72,1.55,0.93,0.97,1.4,2
863,1.38,1.45,1.81,0.9,0.6,1.4,2
863,1.84,1.31,2.18,0.97,0.75,1.12,3
863,1.38,1.31,1.62,0.97,0.75,1.4,2
863,1.53,1.72,1.69,0.9,0.75,1.12,3
864,1.47,1.74,1.62,0.94,0.4,1,3
864,1.47,1.74,1.84,0.9,0.65,1.3,3
864,1.32,1.74,1.76,0.87,0.5,1.3,2
864,1.32,1.3,1.76,0.87,0.65,0.8,3
864,1.47,1.45,1.67,0.87,0.4,1.3,2
864,1.32,1.45,1.47,0.9,0.5,0.8,3
864,1.76,1.45,1.81,0.87,0.4,0.8,3
864,1.76,1.74,1.89,0.9,0.65,0.8,3
864,1.47,1.45,1.84,0.9,0.5,1,3
865,1.7,1.08,1.84,0.53,0.65,1.3,2
865,1.7,0.98,1.76,0.5,0.84,1.3,2
865,1.7,1.28,2.1,0.57,0.52,1.3,2
865,1.42,0.98,1.84,0.53,0.52,0.8,3
865,1.28,1.28,1.47,0.53,0.84,1,2
865,1.28,1.08,1.69,0.5,0.52,1,2
865,1.7,0.98,2.1,0.57,0.65,0.8,3
865,1.28,0.98,1.53,0.57,0.65,1,3
865,1.42,1.28,1.67,0.5,0.65,0.8,3
866,0.89,1.18,1.53,0.67,0.36,0.7,3
866,0.89,1.18,1.81,0.63,0.58,0.91,3
866,0.8,1.18,1.67,0.6,0.45,0.91,3
866,0.8,0.91,1.67,0.6,0.58,0.56,3
866,0.89,1,1.55,0.6,0.36,0.91,3
866,0.8,1,1.42,0.63,0.45,0.56,3
866,1.07,1,1.69,0.6,0.36,0.56,3
866,1.07,1.18,1.81,0.63,0.58,0.56,3
866,0.89,1,1.81,0.63,0.45,0.7,3
867,1.76,2.15,1.76,1.34,0.8,1.2,2
867,1.32,1.65,1.47,1.37,0.64,1.56,2
867,1.32,2.15,1.53,1.41,0.64,0.96,2
867,1.32,1.82,1.53,1.41,1.04,1.56,2
867,1.47,1.82,1.55,1.41,1.04,0.96,2
867,1.47,1.65,1.55,1.41,0.8,1.56,2
867,1.76,1.65,1.81,1.37,0.64,1.2,3
867,1.47,1.65,1.62,1.34,1.04,1.2,2
867,1.76,1.82,1.94,1.41,1.04,1.2,3
868,2.84,3.08,3.01,1.25,1.5,2.5,2
868,2.13,2.36,2.37,1.33,1.2,3.25,2
868,2.13,3.08,2.54,1.43,1.2,2,3
868,2.13,2.6,2.54,1.43,1.95,3.25,2
868,2.37,2.6,2.66,1.43,1.95,2,2
868,2.37,2.36,2.66,1.43,1.5,3.25,2
868,2.84,2.36,3.22,1.33,1.2,2.5,3
868,2.37,2.36,2.74,1.25,1.95,2.5,2
868,2.84,2.6,3.66,1.43,1.95,2.5,3
869,2.21,2.75,2.37,1.15,1.1,2.1,2
869,1.66,2.06,1.94,1.21,0.88,2.73,2
869,1.66,2.75,2.1,1.29,0.88,1.68,3
869,1.66,2.29,2.1,1.29,1.43,2.73,2
869,1.84,2.29,2.1,1.29,1.43,1.68,3
869,1.84,2.06,2.1,1.29,1.1,2.73,2
869,2.21,2.06,2.54,1.21,0.88,2.1,3
869,1.84,2.06,2.18,1.15,1.43,2.1,2
869,2.21,2.29,2.93,1.29,1.43,2.1,3
870,1.69,2.37,1.81,1.51,0.88,1.6,3
870,1.69,2.37,1.98,1.47,1.43,2.08,2
870,1.52,2.37,1.84,1.44,1.1,2.08,2
870,1.52,1.85,1.84,1.44,1.43,1.28,3
870,1.69,2.02,1.84,1.44,0.88,2.08,2
870,1.52,2.02,1.69,1.47,1.1,1.28,3
870,2.03,2.02,2.1,1.44,0.88,1.28,3
870,2.03,2.37,2.18,1.47,1.43,1.28,3
870,1.69,2.02,1.98,1.47,1.1,1.6,2
871,2.62,2.64,2.81,0.85,1.3,2,2
871,1.96,2.01,2.25,0.93,1.04,2.6,2
871,1.96,2.64,2.45,1.03,1.04,1.6,2
871,1.96,2.22,2.45,1.03,1.69,2.6,2
871,2.18,2.22,2.45,1.03,1.69,1.6,2
871,2.18,2.01,2.45,1.03,1.3,2.6,2
871,2.62,2.01,3.01,0.93,1.04,2,2
871,2.18,2.01,2.66,0.85,1.69,2,2
871,2.62,2.22,3.57,1.03,1.69,2,2
872,2.84,2.93,3.3,1.64,1.8,3.51,3
872,2.84,2.67,3.1,1.56,2.34,3.51,2
872,2.84,3.44,3.74,1.74,1.44,3.51,3
872,2.37,2.67,3.3,1.64,1.44,2.16,3
872,2.13,3.44,2.45,1.64,2.34,2.7,2
872,2.13,2.93,3.01,1.56,1.44,2.7,3
872,2.84,2.67,3.74,1.74,1.8,2.16,3
872,2.13,2.67,2.66,1.74,1.8,2.7,3
872,2.37,3.44,2.81,1.56,1.8,2.16,3
873,1.7,2.41,1.69,1.86,0.85,1.69,3
873,1.7,2.2,1.67,1.83,1.1,1.69,2
873,1.7,2.83,1.89,1.9,0.68,1.69,3
873,1.42,2.2,1.67,1.86,0.68,1.04,3
873,1.28,2.83,1.42,1.86,1.1,1.3,3
873,1.28,2.41,1.55,1.83,0.68,1.3,3
873,1.7,2.2,1.89,1.9,0.85,1.04,3
873,1.28,2.2,1.42,1.9,0.85,1.3,3
873,1.42,2.83,1.53,1.83,0.85,1.04,3
874,2.11,2.51,2.18,1.3,1.25,1.7,3
874,1.58,1.91,1.81,1.35,1,2.21,2
874,1.58,2.51,1.84,1.41,1,1.36,3
874,1.58,2.11,1.84,1.41,1.62,2.21,2
874,1.76,2.11,1.94,1.41,1.62,1.36,3
874,1.76,1.91,1.94,1.41,1.25,2.21,2
874,2.11,1.91,2.25,1.35,1,1.7,2
874,1.76,1.91,1.98,1.3,1.62,1.7,2
874,2.11,2.11,2.54,1.41,1.62,1.7,2
875,1.36,1.26,1.47,0.62,0.44,1,3
875,1.36,1.26,1.76,0.58,0.71,1.3,2
875,1.22,1.26,1.67,0.55,0.55,1.3,2
875,1.22,0.97,1.67,0.55,0.71,0.8,3
875,1.36,1.07,1.55,0.55,0.44,1.3,2
875,1.22,1.07,1.42,0.58,0.55,0.8,3
875,1.63,1.07,1.67,0.55,0.44,0.8,3
875,1.63,1.26,1.76,0.58,0.71,0.8,3
875,1.36,1.07,1.76,0.58,0.55,1,3
876,1.89,2.49,2.18,1.04,0.84,1.6,3
876,1.89,2.49,2.54,0.96,1.36,2.08,2
876,1.7,2.49,2.37,0.9,1.05,2.08,2
876,1.7,1.89,2.37,0.9,1.36,1.28,3
876,1.89,2.09,2.25,0.9,0.84,2.08,2
876,1.7,2.09,1.94,0.96,1.05,1.28,3
876,2.27,2.09,2.45,0.9,0.84,1.28,3
876,2.27,2.49,2.54,0.96,1.36,1.28,3
876,1.89,2.09,2.54,0.96,1.05,1.6,3
877,1.7,2.39,1.67,1.48,0.55,1,3
877,1.28,1.9,1.42,1.51,0.44,1.3,2
877,1.28,2.39,1.42,1.55,0.44,0.8,3
877,1.28,2.06,1.42,1.55,0.71,1.3,2
877,1.42,2.06,1.53,1.55,0.71,0.8,3
877,1.42,1.9,1.53,1.55,0.55,1.3,2
877,1.7,1.9,1.76,1.51,0.44,1,3
877,1.42,1.9,1.55,1.48,0.71,1,3
877,1.7,2.06,1.89,1.55,0.71,1,3
878,1.94,2.52,2.18,1.14,1,1.8,2
878,1.94,2.52,2.66,1.06,1.62,2.34,2
878,1.75,2.52,2.45,1,1.25,2.34,2
878,1.75,1.95,2.45,1,1.62,1.44,3
878,1.94,2.14,2.25,1,1,2.34,2
878,1.75,2.14,2.1,1.06,1.25,1.44,3
878,2.33,2.14,2.54,1,1,1.44,3
878,2.33,2.52,2.66,1.06,1.62,1.44,3
878,1.94,2.14,2.66,1.06,1.25,1.8,2
879,2.17,2.26,2.37,0.78,1.1,1.7,2
879,1.63,1.69,1.89,0.84,0.88,2.21,2
879,1.63,2.26,1.98,0.92,0.88,1.36,2
879,1.63,1.88,1.98,0.92,1.43,2.21,2
879,1.81,1.88,2.1,0.92,1.43,1.36,2
879,1.81,1.69,2.1,0.92,1.1,2.21,2
879,2.17,1.69,2.45,0.84,0.88,1.7,2
879,1.81,1.69,2.18,0.78,1.43,1.7,2
879,2.17,1.88,2.93,0.92,1.43,1.7,2
880,2.21,2.06,2.37,0.59,0.95,1.5,2
880,1.66,1.57,1.94,0.65,0.76,1.95,2
880,1.66,2.06,2.1,0.73,0.76,1.2,3
880,1.66,1.73,2.1,0.73,1.23,1.95,2
880,1.84,1.73,2.1,0.73,1.23,1.2,2
880,1.84,1.57,2.1,0.73,0.95,1.95,2
880,2.21,1.57,2.54,0.65,0.76,1.5,3
880,1.84,1.57,2.18,0.59,1.23,1.5,2
880,2.21,1.73,2.93,0.73,1.23,1.5,3
881,1.55,2.08,1.67,1.22,0.68,1.4,3
881,1.55,2.08,1.81,1.18,1.1,1.82,2
881,1.39,2.08,1.69,1.15,0.85,1.82,2
881,1.39,1.56,1.69,1.15,1.1,1.12,2
881,1.55,1.73,1.69,1.15,0.68,1.82,2
881,1.39,1.73,1.53,1.18,0.85,1.12,3
881,1.86,1.73,1.84,1.15,0.68,1.12,3
881,1.86,2.08,1.89,1.18,1.1,1.12,3
881,1.55,1.73,1.81,1.18,0.85,1.4,3
882,2.52,2,2.81,0.71,1.35,2.73,3
882,2.52,1.82,2.66,0.63,1.75,2.73,2
882,2.52,2.36,3.37,0.81,1.08,2.73,3
882,2.1,1.82,2.93,0.71,1.08,1.68,3
882,1.89,2.36,2.18,0.71,1.75,2.1,2
882,1.89,2,2.66,0.63,1.08,2.1,3
882,2.52,1.82,3.37,0.81,1.35,1.68,3
882,1.89,1.82,2.25,0.81,1.35,2.1,2
882,2.1,2.36,2.45,0.63,1.35,1.68,2
883,2.52,2,2.81,0.71,1.35,2.73,2
883,2.52,1.82,2.66,0.63,1.75,2.73,2
883,2.52,2.36,3.37,0.81,1.08,2.73,2
883,2.1,1.82,2.93,0.71,1.08,1.68,2
883,1.89,2.36,2.18,0.71,1.75,2.1,2
883,1.89,2,2.66,0.63,1.08,2.1,2
883,2.52,1.82,3.37,0.81,1.35,1.68,3
883,1.89,1.82,2.25,0.81,1.35,2.1,2
883,2.1,2.36,2.45,0.63,1.35,1.68,2
884,1.63,2.04,1.69,1.02,0.8,1.1,3
884,1.22,1.72,1.42,1.07,0.64,1.43,3
884,1.22,2.04,1.47,1.13,0.64,0.88,3
884,1.22,1.83,1.47,1.13,1.04,1.43,3
884,1.36,1.83,1.53,1.13,1.04,0.88,3
884,1.36,1.72,1.53,1.13,0.8,1.43,3
884,1.63,1.72,1.81,1.07,0.64,1.1,3
884,1.36,1.72,1.55,1.02,1.04,1.1,3
884,1.63,1.83,2.1,1.13,1.04,1.1,3
885,1.62,1.95,1.94,0.91,1.04,1.4,3
885,1.62,1.95,2.37,0.83,1.69,1.82,3
885,1.46,1.95,2.18,0.77,1.3,1.82,3
885,1.46,1.51,2.18,0.77,1.69,1.12,3
885,1.62,1.66,2.1,0.77,1.04,1.82,3
885,1.46,1.66,1.81,0.83,1.3,1.12,3
885,1.94,1.66,2.25,0.77,1.04,1.12,3
885,1.94,1.95,2.37,0.83,1.69,1.12,3
885,1.62,1.66,2.37,0.83,1.3,1.4,3
886,2.11,1.64,2.37,0.56,1.05,2.21,2
886,2.11,1.5,2.25,0.5,1.36,2.21,2
886,2.11,1.93,2.81,0.64,0.84,2.21,2
886,1.76,1.5,2.45,0.56,0.84,1.36,3
886,1.58,1.93,1.81,0.56,1.36,1.7,2
886,1.58,1.64,2.25,0.5,0.84,1.7,3
886,2.11,1.5,2.81,0.64,1.05,1.36,3
886,1.58,1.5,1.94,0.64,1.05,1.7,2
886,1.76,1.93,2.1,0.5,1.05,1.36,2
887,2.52,2.62,2.74,0.83,1.45,2.2,3
887,1.89,1.99,2.25,0.91,1.16,2.86,2
887,1.89,2.62,2.37,1.01,1.16,1.76,2
887,1.89,2.2,2.37,1.01,1.88,2.86,2
887,2.1,2.2,2.45,1.01,1.88,1.76,3
887,2.1,1.99,2.45,1.01,1.45,2.86,2
887,2.52,1.99,2.93,0.91,1.16,2.2,2
887,2.1,1.99,2.54,0.83,1.88,2.2,2
887,2.52,2.2,3.49,1.01,1.88,2.2,1
888,1.84,1.72,1.89,0.64,0.85,1.2,3
888,1.38,1.31,1.55,0.69,0.68,1.56,3
888,1.38,1.72,1.62,0.75,0.68,0.96,3
888,1.38,1.45,1.62,0.75,1.1,1.56,2
888,1.53,1.45,1.67,0.75,1.1,0.96,2
888,1.53,1.31,1.67,0.75,0.85,1.56,2
888,1.84,1.31,1.98,0.69,0.68,1.2,3
888,1.53,1.31,1.76,0.64,1.1,1.2,2
888,1.84,1.45,2.25,0.75,1.1,1.2,3
889,1.67,2.05,1.89,0.69,0.68,1.4,3
889,1.67,2.05,2.37,0.61,1.1,1.82,2
889,1.5,2.05,2.18,0.55,0.85,1.82,3
889,1.5,1.59,2.18,0.55,1.1,1.12,3
889,1.67,1.74,1.98,0.55,0.68,1.82,2
889,1.5,1.74,1.76,0.61,0.85,1.12,3
889,2,1.74,2.18,0.55,0.68,1.12,3
889,2,2.05,2.25,0.61,1.1,1.12,3
889,1.67,1.74,2.37,0.61,0.85,1.4,3
890,2.45,3.36,2.81,1.09,1.6,2.4,2
890,2.45,3.36,3.57,0.95,2.6,3.12,2
890,2.2,3.36,3.3,0.84,2,3.12,2
890,2.2,2.57,3.3,0.84,2.6,1.92,2
890,2.45,2.83,3.01,0.84,1.6,3.12,2
890,2.2,2.83,2.66,0.95,2,1.92,2
890,2.94,2.83,3.3,0.84,1.6,1.92,2
890,2.94,3.36,3.49,0.95,2.6,1.92,2
890,2.45,2.83,3.57,0.95,2,2.4,2
891,2.21,1.73,2.54,0.65,1.25,2.21,2
891,2.21,1.57,2.37,0.59,1.62,2.21,2
891,2.21,2.06,2.93,0.73,1,2.21,2
891,1.84,1.57,2.54,0.65,1,1.36,3
891,1.66,2.06,1.94,0.65,1.62,1.7,2
891,1.66,1.73,2.37,0.59,1,1.7,2
891,2.21,1.57,2.93,0.73,1.25,1.36,3
891,1.66,1.57,2.1,0.73,1.25,1.7,2
891,1.84,2.06,2.18,0.59,1.25,1.36,2
892,2.11,2.26,2.1,1.3,1.05,1.6,2
892,1.58,1.69,1.69,1.33,0.84,2.08,2
892,1.58,2.26,1.76,1.37,0.84,1.28,3
892,1.58,1.88,1.76,1.37,1.36,2.08,2
892,1.76,1.88,1.84,1.37,1.36,1.28,2
892,1.76,1.69,1.84,1.37,1.05,2.08,2
892,2.11,1.69,2.18,1.33,0.84,1.6,3
892,1.76,1.69,1.89,1.3,1.36,1.6,2
892,2.11,1.88,2.25,1.37,1.36,1.6,3
893,2.52,2.36,2.66,0.63,1.65,2.1,2
893,1.89,1.82,2.18,0.71,1.32,2.73,2
893,1.89,2.36,2.25,0.81,1.32,1.68,2
893,1.89,2,2.25,0.81,2.14,2.73,2
893,2.1,2,2.37,0.81,2.14,1.68,2
893,2.1,1.82,2.37,0.81,1.65,2.73,2
893,2.52,1.82,2.81,0.71,1.32,2.1,2
893,2.1,1.82,2.45,0.63,2.14,2.1,2
893,2.52,2,3.37,0.81,2.14,2.1,2
894,2.52,2.71,2.81,1.67,1.4,2.73,3
894,2.52,2.45,2.66,1.61,1.82,2.73,2
894,2.52,3.23,3.22,1.75,1.12,2.73,3
894,2.1,2.45,2.74,1.67,1.12,1.68,3
894,1.89,3.23,2.18,1.67,1.82,2.1,2
894,1.89,2.71,2.54,1.61,1.12,2.1,3
894,2.52,2.45,3.22,1.75,1.4,1.68,3
894,1.89,2.45,2.25,1.75,1.4,2.1,3
894,2.1,3.23,2.45,1.61,1.4,1.68,3
895,1.94,2.75,2.18,1.31,0.92,2,3
895,1.94,2.75,2.66,1.23,1.49,2.6,3
895,1.75,2.75,2.45,1.17,1.15,2.6,2
895,1.75,2.09,2.45,1.17,1.49,1.6,3
895,1.94,2.31,2.37,1.17,0.92,2.6,3
895,1.75,2.31,2.1,1.23,1.15,1.6,2
895,2.33,2.31,2.54,1.17,0.92,1.6,3
895,2.33,2.75,2.66,1.23,1.49,1.6,2
895,1.94,2.31,2.66,1.23,1.15,2,3
896,1.42,1.76,1.55,0.97,0.4,1,3
896,1.42,1.76,1.81,0.93,0.65,1.3,3
896,1.28,1.76,1.69,0.9,0.5,1.3,2
896,1.28,1.34,1.69,0.9,0.65,0.8,3
896,1.42,1.48,1.62,0.9,0.4,1.3,2
896,1.28,1.48,1.47,0.93,0.5,0.8,3
896,1.7,1.48,1.76,0.9,0.4,0.8,3
896,1.7,1.76,1.81,0.93,0.65,0.8,3
896,1.42,1.48,1.81,0.93,0.5,1,3
897,1.53,1.95,1.62,1.13,0.72,1.5,3
897,1.53,1.95,1.81,1.09,1.17,1.95,2
897,1.38,1.95,1.67,1.06,0.9,1.95,2
897,1.38,1.49,1.67,1.06,1.17,1.2,3
897,1.53,1.64,1.67,1.06,0.72,1.95,2
897,1.38,1.64,1.53,1.09,0.9,1.2,3
897,1.84,1.64,1.81,1.06,0.72,1.2,3
897,1.84,1.95,1.84,1.09,1.17,1.2,3
897,1.53,1.64,1.81,1.09,0.9,1.5,3
898,2.1,2.36,2.37,0.81,1.08,2.1,2
898,2.1,2.36,2.93,0.71,1.75,2.73,3
898,1.89,2.36,2.66,0.63,1.35,2.73,2
898,1.89,1.82,2.66,0.63,1.75,1.68,3
898,2.1,2,2.45,0.63,1.08,2.73,2
898,1.89,2,2.18,0.71,1.35,1.68,2
898,2.52,2,2.66,0.63,1.08,1.68,3
898,2.52,2.36,2.81,0.71,1.75,1.68,3
898,2.1,2,2.93,0.71,1.35,2.1,3
899,1.67,2.4,2.18,1.23,0.8,1.5,3
899,1.67,2.4,2.54,1.15,1.3,1.95,3
899,1.5,2.4,2.37,1.09,1,1.95,3
899,1.5,1.83,2.37,1.09,1.3,1.2,3
899,1.67,2.02,2.25,1.09,0.8,1.95,3
899,1.5,2.02,1.94,1.15,1,1.2,3
899,2,2.02,2.45,1.09,0.8,1.2,3
899,2,2.4,2.54,1.15,1.3,1.2,3
899,1.67,2.02,2.54,1.15,1,1.5,3
900,1.94,2.17,1.94,1.72,0.9,1.82,2
900,1.94,1.99,1.89,1.69,1.17,1.82,2
900,1.94,2.53,2.1,1.76,0.72,1.82,3
900,1.62,1.99,1.84,1.72,0.72,1.12,3
900,1.46,2.53,1.55,1.72,1.17,1.4,2
900,1.46,2.17,1.69,1.69,0.72,1.4,2
900,1.94,1.99,2.1,1.76,0.9,1.12,3
900,1.46,1.99,1.62,1.76,0.9,1.4,3
900,1.62,2.53,1.69,1.69,0.9,1.12,3
901,1.89,2.27,2.18,0.93,1.08,1.8,3
901,1.89,2.27,2.66,0.85,1.75,2.34,2
901,1.7,2.27,2.45,0.79,1.35,2.34,2
901,1.7,1.76,2.45,0.79,1.75,1.44,3
901,1.89,1.93,2.25,0.79,1.08,2.34,2
901,1.7,1.93,1.98,0.85,1.35,1.44,3
901,2.27,1.93,2.45,0.79,1.08,1.44,3
901,2.27,2.27,2.66,0.85,1.75,1.44,3
901,1.89,1.93,2.66,0.85,1.35,1.8,3
902,3.29,4.33,3.57,3.25,1.75,3.77,3
902,3.29,3.94,3.49,3.19,2.27,3.77,3
902,3.29,5.11,4.02,3.33,1.4,3.77,3
902,2.74,3.94,3.49,3.25,1.4,2.32,3
902,2.47,5.11,2.74,3.25,2.27,2.9,2
902,2.47,4.33,3.22,3.19,1.4,2.9,3
902,3.29,3.94,4.02,3.33,1.75,2.32,3
902,2.47,3.94,2.81,3.33,1.75,2.9,3
902,2.74,5.11,3.1,3.19,1.75,2.32,3
903,2.25,3.21,2.54,1.55,1.16,2.4,3
903,2.25,3.21,3.1,1.45,1.88,3.12,3
903,2.02,3.21,2.81,1.37,1.45,3.12,3
903,2.02,2.5,2.81,1.37,1.88,1.92,3
903,2.25,2.74,2.74,1.37,1.16,3.12,3
903,2.02,2.74,2.37,1.45,1.45,1.92,3
903,2.7,2.74,2.93,1.37,1.16,1.92,3
903,2.7,3.21,3.1,1.45,1.88,1.92,3
